id Weight Body_Length Tail_Length Date Sex Year Age Who Cohort Wolfgruoben Mother Father f X_Position Y_Position animal Age3 Phi Im ARS LRS Origin Julian RelativeJulian ARSS rPhi rARSS rLRS rock_coverage herb_coverage rARS StDate StDateSq rLRS2
CN06-187 22 NA 42 2006-09-07 Female 2006 J SR 2006 FALSE CN06-051 CN06-086 0 1.08804100881129 0.447391578239755 CN06-187 0 1 0 0 5 2006-01-01 249 105 2 3.60606060606061 1.08108108108108 2.11111111111111 -1.52854534467847 1.32116301958908 0 0.706903284532959 0.604914997244863 2.11962576525067
CN06-187 41 116 53 2007-07-13 Female 2007 A PW 2006 FALSE CN06-051 CN06-086 0 0.675549450677516 -0.0516448061952222 CN06-187 1 1 0 3 5 2007-01-01 193 49 5 6.6 2.8735632183908 2.11111111111111 0.98230317030223 -0.765674346748644 2.54237288135593 -0.927436260674031 -0.963496182054221 2.11560615241547
CN06-187 37 114 54 2007-07-26 Female 2007 A PW 2006 FALSE CN06-051 CN06-086 0 0.923044385557782 -0.550681190630199 CN06-187 1 1 0 3 5 2007-01-01 206 62 5 6.6 2.8735632183908 2.11111111111111 -1.82393928761737 -0.0700618913027372 2.54237288135593 -0.548036009108122 -0.701063745629293 2.11409960701245
CN06-187 35 116 53 2007-09-09 Female 2007 A PW 2006 FALSE CN06-051 CN06-086 0 1.00554269718454 -0.0516448061952222 CN06-187 1 1 0 3 5 2007-01-01 251 107 5 6.6 2.8735632183908 2.11111111111111 0.95276377600834 -0.765674346748644 2.54237288135593 0.765272554004638 0.682026122015597 2.11961046831381
CN06-187 34 119 53 2007-10-03 Female 2007 A JR 2006 FALSE CN06-051 CN06-086 0 0.923044385557782 -0.550681190630199 CN06-187 1 1 0 3 5 2007-01-01 275 131 5 6.6 2.8735632183908 2.11111111111111 -1.82393928761737 -0.0700618913027372 2.54237288135593 1.46570378766478 1.72084391609681 2.13407985960272
CN06-187 37 120 57 2008-06-19 Female 2008 A MS 2006 FALSE CN06-051 CN06-086 0 0.923044385557782 -0.550681190630199 CN06-187 2 0 0 2 5 2008-01-01 170 26 2 0 1.17117117117117 2.11111111111111 -1.82393928761737 -0.0700618913027372 1.78082191780822 -1.59868285959833 -1.2772147910861 2.12030431582493
CN06-187 45 116 56 2008-07-24 Female 2008 A PW 2006 FALSE CN06-051 CN06-086 0 1.00554269718454 0.197873386022266 CN06-187 2 0 0 2 5 2008-01-01 205 61 2 0 1.17117117117117 2.11111111111111 0.893684987420559 -0.626551855659463 1.78082191780822 -0.577220643843961 -0.723433246447218 2.11170276026192
CN06-188 27 NA 49 2006-09-07 Female 2006 J SR 2006 FALSE CN06-185 CN06-086 0 1.00554269718454 0.197873386022266 CN06-188 0 1 0 0 1 2006-01-01 249 105 2 3.60606060606061 1.08108108108108 0.422222222222222 0.893684987420559 -0.626551855659463 0 0.706903284532959 0.604914997244863 0.437096043437215
CN06-188 30 NA NA 2006-10-03 Female 2006 J UK/SR 2006 FALSE CN06-185 CN06-086 0 1.08804100881129 0.197873386022266 CN06-188 0 1 0 0 1 2006-01-01 275 131 2 3.60606060606061 1.08108108108108 0.422222222222222 -1.82393928761737 2.01677547503498 0 1.46570378766478 1.72084391609681 0.430518170462762
CN06-188 43 114 57 2007-06-15 Female 2007 A PW 2006 FALSE CN06-185 CN06-086 0 0.923044385557782 -0.0516448061952222 CN06-188 1 0 0 1 1 2007-01-01 165 21 1 0 0.574712643678161 0.422222222222222 0.95276377600834 -0.765674346748644 0.847457627118644 -1.74460603327753 -1.31995326825856 0.434228050667347
CN06-188 44 116 59 2007-07-13 Female 2007 A PW 2006 FALSE CN06-185 CN06-086 0 0.923044385557782 0.696909770457243 CN06-188 1 0 0 1 1 2007-01-01 193 49 1 0 0.574712643678161 0.422222222222222 0.686909227363325 -0.556990610114872 0.847457627118644 -0.927436260674031 -0.963496182054221 0.430605119380982
CN06-188 41 112 61 2007-07-26 Female 2007 A PW 2006 FALSE CN06-185 CN06-086 0 1.08804100881129 0.447391578239755 CN06-188 1 0 0 1 1 2007-01-01 206 62 1 0 0.574712643678161 0.422222222222222 -1.52854534467847 1.32116301958908 0.847457627118644 -0.548036009108122 -0.701063745629293 0.423872023186531
CN06-189 26 NA 50 2006-09-08 Male 2006 J SR 2006 FALSE CN06-084 CN06-M7 0 1.58303087857182 -0.550681190630199 CN06-189 0 0 0 0 0 2006-01-01 250 106 0 0 0 0 -1.08545443027011 2.01677547503498 0 0.736087919268799 0.643288693769922 0.0232823129224757
CN06-190 28 NA 50 2006-09-08 Female 2006 J SR 2006 FALSE CN06-081 CN06-M12 0 1.41803425531831 -0.301162998412711 CN06-190 0 0 0 0 0 2006-01-01 250 106 0 0 0 0 0.95276377600834 -0.765674346748644 0 0.736087919268799 0.643288693769922 0.00327872178677843
CN06-190 NA NA NA 2006-10-03 Female 2006 J UK/SR 2006 FALSE CN06-081 CN06-M12 0 1.41803425531831 -0.0516448061952222 CN06-190 0 0 0 0 0 2006-01-01 275 131 0 0 0 0 0.98230317030223 -0.765674346748644 0 1.46570378766478 1.72084391609681 0.00405739526948558
CN06-191 17 NA 33 2006-09-08 Male 2006 J SR 2006 FALSE CN06-081 CN06-086 0 1.50053256694507 0.447391578239755 CN06-191 0 0 0 0 0 2006-01-01 250 106 0 0 0 0 -1.67624231614792 3.4080003859268 0 0.736087919268799 0.643288693769922 0.0037423962153952
CN06-192 24 NA 44 2006-09-08 Female 2006 J SR 2006 FALSE CN06-185 CN06-061 0 1.08804100881129 0.447391578239755 CN06-192 0 0 0 0 3 2006-01-01 250 106 0 0 0 1.26666666666667 -1.52854534467847 1.32116301958908 0 0.736087919268799 0.643288693769922 1.28559440029969
CN06-193 NA NA NA 2006-09-08 Male 2006 J SR 2006 FALSE CN06-053 CN06-064 0 0.840546073931027 0.696909770457243 CN06-193 0 0 0 0 0 2006-01-01 250 106 0 0 0 0 0.834606198832777 -0.417868119025691 0 0.736087919268799 0.643288693769922 0.0158436070097028
CN06-194 37 NA 53 2006-09-12 Male 2006 A SR 2005 FALSE CN06-007 CN06-002 0 -1.38690833999137 -0.550681190630199 CN06-194 1 0 0 0 0 2006-01-01 254 110 0 0 0 0 0.0961213414855136 -0.209184382391919 0 0.852826458212155 0.800420797076324 0.00408971208756471
CN06-194 30 NA NA 2006-09-13 Male 2006 A SR/MW 2005 FALSE CN06-007 CN06-002 0 -1.55190496324488 -0.0516448061952222 CN06-194 1 0 0 0 0 2006-01-01 255 111 0 0 0 0 0.686909227363325 -0.417868119025691 0 0.882011092947994 0.840613152204466 0.0198965514817126
CN06-195 22 NA 43 2006-09-12 Male 2006 J SR 2006 FALSE CN06-126 CN06-005 0 -1.46940665161812 -0.301162998412711 CN06-195 0 0 0 0 0 2006-01-01 254 110 0 0 0 0 0.95276377600834 -0.765674346748644 0 0.852826458212155 0.800420797076324 0.0066328112188201
CN06-195 23 NA NA 2006-09-13 Male 2006 J SR/MW 2006 FALSE CN06-126 CN06-005 0 -1.55190496324488 0.447391578239755 CN06-195 0 0 0 0 0 2006-01-01 255 111 0 0 0 0 0.98230317030223 -0.765674346748644 0 0.882011092947994 0.840613152204466 0.0187709027292253
CN06-196 25 NA 40 2006-09-12 Male 2006 J SR 2006 FALSE CN06-012 CN06-015 0 -1.55190496324488 0.447391578239755 CN06-196 0 0 0 0 0 2006-01-01 254 110 0 0 0 0 0.98230317030223 -0.765674346748644 0 0.852826458212155 0.800420797076324 0.00248760700891826
CN06-196 25 NA NA 2006-09-13 Male 2006 J SR/MW 2006 FALSE CN06-012 CN06-015 0 -1.55190496324488 0.197873386022266 CN06-196 0 0 0 0 0 2006-01-01 255 111 0 0 0 0 0.834606198832777 -0.417868119025691 0 0.882011092947994 0.840613152204466 0.00246235009938345
CN06-196 31 NA NA 2006-09-22 Male 2006 J PW/SR 2006 FALSE CN06-012 CN06-015 0 -1.38690833999137 -1.04971757506518 CN06-196 0 0 0 0 0 2006-01-01 264 120 0 0 0 0 -1.67624231614792 2.01677547503498 0 1.14467280557055 1.2187122757855 0.00452249791387123
CN06-197 21 NA 40.5 2006-09-12 Female 2006 J SR 2006 FALSE CN06-024 CN07-M10 0 -1.8818982097519 0.696909770457243 CN06-197 0 0 0 0 0 2006-01-01 254 110 0 0 0 0 -0.494666544392298 1.32116301958908 0 0.852826458212155 0.800420797076324 0.00988591743557782
CN06-198 27 NA 45 2006-09-12 Female 2006 J SR 2006 FALSE CN06-011 CN06-017 0 -1.71690158649839 0.197873386022266 CN06-198 0 1 0 0 2 2006-01-01 254 110 2 3.60606060606061 1.08108108108108 0.844444444444445 -0.790060487331203 -0.0700618913027372 0 0.852826458212155 0.800420797076324 0.85656936924639
CN06-198 40 111 51 2007-06-13 Female 2007 A PW 2006 FALSE CN06-011 CN06-017 0 -1.79939989812514 -0.0516448061952222 CN06-198 1 0 0 2 2 2007-01-01 163 19 2 0 1.14942528735632 0.844444444444445 0.0961213414855136 -0.417868119025691 1.69491525423729 -1.8029753027492 -1.33450253708323 0.854510708134584
CN06-198 37 115 53 2007-06-20 Female 2007 A PW 2006 FALSE CN06-011 CN06-017 0 -1.79939989812514 0.447391578239755 CN06-198 1 0 0 2 2 2007-01-01 170 26 2 0 1.14942528735632 0.844444444444445 -1.67624231614792 0.62555056414317 1.69491525423729 -1.59868285959833 -1.2772147910861 0.868811771831277
CN06-198 42 117 54 2007-07-18 Female 2007 A PW 2006 FALSE CN06-011 CN06-017 0 -1.63440327487163 0.197873386022266 CN06-198 1 0 0 2 2 2007-01-01 198 54 2 0 1.14942528735632 0.844444444444445 -1.08545443027011 -0.0700618913027372 1.69491525423729 -0.781513086994835 -0.869835263995428 0.845562959747427
CN06-198 39 114 57 2007-08-15 Female 2007 A JR 2006 FALSE CN06-011 CN06-017 0 -1.79939989812514 0.447391578239755 CN06-198 1 0 0 2 2 2007-01-01 226 82 2 0 1.14942528735632 0.844444444444445 -1.67624231614792 0.62555056414317 1.69491525423729 0.0356566856086599 -0.177290067941287 0.849214511009738
CN06-198 42 121 56 2007-09-14 Female 2007 A JR 2006 FALSE CN06-011 CN06-017 0 -1.71690158649839 0.946427962674732 CN06-198 1 0 0 2 2 2007-01-01 256 112 2 0 1.14942528735632 0.844444444444445 -1.97163625908683 -0.0700618913027372 1.69491525423729 0.911195727683833 0.881169239053225 0.84754739991011
CN06-200 25 NA 47 2006-09-13 Female 2006 J SR 2006 FALSE CN06-088 CN06-005 0 -0.974416781857589 -0.550681190630199 CN06-200 0 1 0 0 0 2006-01-01 255 111 2 3.60606060606061 1.08108108108108 0 0.923224381714449 -0.765674346748644 0 0.882011092947994 0.840613152204466 0.00154484090525238
CN06-200 25 NA NA 2006-09-21 Female 2006 J PW/SR 2006 FALSE CN06-088 CN06-005 0 -1.05691509348434 -1.04971757506518 CN06-200 0 1 0 0 0 2006-01-01 263 119 2 3.60606060606061 1.08108108108108 0 -1.08545443027011 -0.417868119025691 0 1.11548817083471 1.1752463351718 0.00751559339921245
CN06-200 27 NA NA 2006-09-22 Female 2006 J PW/SR 2006 FALSE CN06-088 CN06-005 0 -0.891918470230834 -1.04971757506518 CN06-200 0 1 0 0 0 2006-01-01 264 120 2 3.60606060606061 1.08108108108108 0 0.98230317030223 -0.765674346748644 0 1.14467280557055 1.2187122757855 0.00683290161357681
CN06-200 33 111 56 2007-06-12 Female 2007 A PW 2006 FALSE CN06-088 CN06-005 0 -0.974416781857589 -1.04971757506518 CN06-200 1 0 0 0 0 2007-01-01 162 18 0 0 0 0 0.745988015951106 -0.765674346748644 0 -1.83215993748504 -1.34123157391463 0.00630306629425093
CN06-201 23 NA 45 2006-09-13 Male 2006 J SR 2006 FALSE CN06-088 CN06-005 0 -1.05691509348434 -0.301162998412711 CN06-201 0 1 0 0 0 2006-01-01 255 111 2 3.60606060606061 1.4954954954955 0 0.0961213414855136 -0.417868119025691 0 0.882011092947994 0.840613152204466 0.00668364277867735
CN06-201 26 NA 44 2006-09-21 Male 2006 J SR 2006 FALSE CN06-088 CN06-005 0 -0.974416781857589 -0.800199382847688 CN06-201 0 1 0 0 0 2006-01-01 263 119 2 3.60606060606061 1.4954954954955 0 0.893684987420559 -0.765674346748644 0 1.11548817083471 1.1752463351718 0.00965072299783664
CN06-201 28 NA NA 2006-09-22 Male 2006 J PW/SR 2006 FALSE CN06-088 CN06-005 0 -1.05691509348434 -1.04971757506518 CN06-201 0 1 0 0 0 2006-01-01 264 120 2 3.60606060606061 1.4954954954955 0 -1.08545443027011 -0.417868119025691 0 1.14467280557055 1.2187122757855 0.00116008387340265
CN06-201 40 117 57 2007-06-12 Male 2007 A PW 2006 FALSE CN06-088 CN06-005 0 -1.38690833999137 -0.800199382847688 CN06-201 1 0 0 0 0 2007-01-01 162 18 0 0 0 0 -0.494666544392298 -0.0700618913027372 0 -1.83215993748504 -1.34123157391463 0.00284088018638587
CN06-201 46 110 55 2007-06-13 Male 2007 A PW 2006 FALSE CN06-088 CN06-005 0 -1.55190496324488 -0.550681190630199 CN06-201 1 0 0 0 0 2007-01-01 163 19 0 0 0 0 -1.08545443027011 1.32116301958908 0 -1.8029753027492 -1.33450253708323 0.0021267638928282
CN06-201 44 115 56 2007-06-19 Male 2007 A JR 2006 FALSE CN06-088 CN06-005 0 -1.55190496324488 -0.800199382847688 CN06-201 1 0 0 0 0 2007-01-01 169 25 0 0 0 0 0.0961213414855136 -0.417868119025691 0 -1.62786749433417 -1.28648994996182 0.00672023568229547
CN06-201 40 117 58 2007-06-20 Male 2007 A PW 2006 FALSE CN06-088 CN06-005 0 -1.30441002836461 -0.550681190630199 CN06-201 1 0 0 0 0 2007-01-01 170 26 0 0 0 0 -1.08545443027011 0.62555056414317 0 -1.59868285959833 -1.2772147910861 0.00438303488908519
CN06-201 38 108 63 2007-07-17 Male 2007 A JR 2006 FALSE CN06-088 CN06-005 0 -1.55190496324488 -0.800199382847688 CN06-201 1 0 0 0 0 2007-01-01 197 53 0 0 0 0 0.0961213414855136 -0.417868119025691 0 -0.810697721730674 -0.88929491104842 0.000366269610495531
CN06-201 44 119 57 2007-07-18 Male 2007 A PW 2006 FALSE CN06-088 CN06-005 0 -1.55190496324488 -0.550681190630199 CN06-201 1 0 0 0 0 2007-01-01 198 54 0 0 0 0 -1.08545443027011 1.32116301958908 0 -0.781513086994835 -0.869835263995428 0.0016430779908836
CN06-203 29 NA 51.5 2006-09-21 Male 2006 J SR 2006 FALSE CN06-150 CN06-027 0 -0.726921846977323 -1.29923576728266 CN06-203 0 0 0 0 0 2006-01-01 263 119 0 0 0 0 -0.494666544392298 -0.0700618913027372 0 1.11548817083471 1.1752463351718 0.0112018232693938
CN06-203 28 NA NA 2006-09-22 Male 2006 J PW/SR 2006 FALSE CN06-150 CN06-027 0 -0.809420158604079 -1.29923576728266 CN06-203 0 0 0 0 0 2006-01-01 264 120 0 0 0 0 -1.52854534467847 2.01677547503498 0 1.14467280557055 1.2187122757855 0.00140343350385924
CN06-205 43 NA 55 2006-09-21 Female 2006 A PW 2005 FALSE 0 0 0 -1.79939989812514 -1.29923576728266 CN06-205 1 0 0 2 2 2006-01-01 263 119 2 0 1.08108108108108 0.520833333333333 -1.38084837320901 -0.0700618913027372 1.6260162601626 1.11548817083471 1.1752463351718 0.528385319295185
CN06-205 42 NA NA 2006-09-22 Female 2006 A PW/SR 2005 FALSE 0 0 0 -1.79939989812514 -1.29923576728266 CN06-205 1 0 0 2 2 2006-01-01 264 120 2 0 1.08108108108108 0.520833333333333 -1.38084837320901 -0.0700618913027372 1.6260162601626 1.14467280557055 1.2187122757855 0.523068722390216
CN06-206 29 NA 51 2006-09-21 Male 2006 J PW 2006 FALSE CN06-014 CN06-006 0 -1.8818982097519 -1.29923576728266 CN06-206 0 0 0 0 0 2006-01-01 263 119 0 0 0 0 -1.08545443027011 0.62555056414317 0 1.11548817083471 1.1752463351718 0.0108765985787612
CN06-206 31 NA NA 2006-09-22 Male 2006 J PW/SR 2006 FALSE CN06-014 CN06-006 0 -1.96439652137865 -0.800199382847688 CN06-206 0 0 0 0 0 2006-01-01 264 120 0 0 0 0 -1.08545443027011 2.36458170275794 0 1.14467280557055 1.2187122757855 0.0102870364102436
CN06-207 30 NA 52 2006-09-22 Male 2006 J PW 2006 FALSE CN06-150 0 0 -0.561925223723813 -0.800199382847688 CN06-207 0 0 0 0 6 2006-01-01 264 120 0 0 0 3.1046511627907 -1.08545443027011 0.416866827509398 0 1.14467280557055 1.2187122757855 3.12084576942028
CN06-208 23 NA 47 2006-09-26 Male 2006 J SR 2006 FALSE CN06-108 CN06-042 0 0.510552827424006 -0.0516448061952222 CN06-208 0 0 0 0 0 2006-01-01 268 124 0 0 0 0 -1.38084837320901 -0.556990610114872 0 1.2614113445139 1.39621335544643 0.014243134601973
CN06-208 26 NA NA 2006-09-27 Male 2006 J PW/SR 2006 FALSE CN06-108 CN06-042 0 0.593051139050761 -0.0516448061952222 CN06-208 0 0 0 0 0 2006-01-01 269 125 0 0 0 0 0.0961213414855136 -0.626551855659463 0 1.29059597924974 1.44149795466321 0.00385923072280589
CN06-208 23 NA 47 2006-09-28 Male 2006 J SR 2006 FALSE CN06-108 CN06-042 0 0.840546073931027 1.19594615489222 CN06-208 0 0 0 0 0 2006-01-01 270 126 0 0 0 0 0.893684987420559 -0.765674346748644 0 1.31978061398558 1.4871462856006 0.00966981188855235
CN06-208 25 NA NA 2006-09-29 Male 2006 J PW/KG 2006 FALSE CN06-108 CN06-042 0 0.840546073931027 1.19594615489222 CN06-208 0 0 0 0 0 2006-01-01 271 127 0 0 0 0 0.893684987420559 -0.765674346748644 0 1.34896524872142 1.53315834825861 0.0142344450687484
CN06-208 27 NA 43 2006-10-02 Male 2006 J SR 2006 FALSE CN06-108 CN06-042 0 0.675549450677516 0.447391578239755 CN06-208 0 0 0 0 0 2006-01-01 274 130 0 0 0 0 0.686909227363325 -0.209184382391919 0 1.43651915292894 1.67337692655633 0.00652944259053118
CN06-208 26 NA NA 2006-10-03 Male 2006 J UK/SR 2006 FALSE CN06-108 CN06-042 0 0.675549450677516 0.447391578239755 CN06-208 0 0 0 0 0 2006-01-01 275 131 0 0 0 0 0.686909227363325 -0.209184382391919 0 1.46570378766478 1.72084391609681 0.0147335976099893
CN06-209 25 NA 50 2006-09-27 Male 2006 J SR 2006 FALSE CN06-034 CN06-064 0 0.180559580916985 -0.800199382847688 CN06-209 0 0 0 0 0 2006-01-01 269 125 0 0 0 0 -0.494666544392298 -0.765674346748644 0 1.29059597924974 1.44149795466321 0.00374798993756695
CN06-210 24 NA 46 2006-09-27 Male 2006 J SR 2006 FALSE CN06-044 CN07-M15 0 -0.231931977216792 -2.29730853615262 CN06-210 0 0 0 0 0 2006-01-01 269 125 0 0 0 0 -1.38084837320901 1.66896924731203 0 1.29059597924974 1.44149795466321 0.00178913910939672
CN06-211 26 NA 49 2006-09-28 Male 2006 J SR 2006 FALSE CN06-050 CN06-037 0 1.17053932043805 0.946427962674732 CN06-211 0 0 0 0 0 2006-01-01 270 126 0 0 0 0 0.95276377600834 -0.765674346748644 0 1.31978061398558 1.4871462856006 0.00819902938754282
CN06-213 15 NA 39.5 2006-09-28 Male 2006 J SR 2006 FALSE CN06-108 CN06-042 0 0.593051139050761 0.946427962674732 CN06-213 0 0 0 0 0 2006-01-01 270 126 0 0 0 0 0.0961213414855136 -0.0700618913027372 0 1.31978061398558 1.4871462856006 0.00672287508083935
CN06-213 18 NA 38.5 2006-09-29 Male 2006 J PW 2006 FALSE CN06-108 CN06-042 0 0.675549450677516 1.44546434710971 CN06-213 0 0 0 0 0 2006-01-01 271 127 0 0 0 0 -1.38084837320901 2.36458170275794 0 1.34896524872142 1.53315834825861 0.00464303436206278
CN06-213 17 NA 38.5 2006-10-02 Male 2006 J SR 2006 FALSE CN06-108 CN06-042 0 0.675549450677516 0.696909770457243 CN06-213 0 0 0 0 0 2006-01-01 274 130 0 0 0 0 0.98230317030223 -0.765674346748644 0 1.43651915292894 1.67337692655633 0.0121387796127719
CN06-214 28 NA 49 2006-09-28 Female 2006 J SR 2006 FALSE CN06-053 CN06-042 0 0.345556204170495 0.946427962674732 CN06-214 0 1 0 0 2 2006-01-01 270 126 2 3.60606060606061 1.08108108108108 0.844444444444445 0.893684987420559 -0.765674346748644 0 1.31978061398558 1.4871462856006 0.852509439384303
CN06-214 28 NA NA 2006-10-03 Female 2006 J UK/SR 2006 FALSE CN06-053 CN06-042 0 0.42805451579725 0.696909770457243 CN06-214 0 1 0 0 2 2006-01-01 275 131 2 3.60606060606061 1.08108108108108 0.844444444444445 0.95276377600834 -0.765674346748644 0 1.46570378766478 1.72084391609681 0.84760804516261
CN06-214 32 105 61 2007-06-12 Female 2007 A PW 2006 FALSE CN06-053 CN06-042 0 0.0980612692902293 -0.800199382847688 CN06-214 1 0 0 2 2 2007-01-01 162 18 2 0 1.14942528735632 0.844444444444445 0.95276377600834 -0.765674346748644 1.69491525423729 -1.83215993748504 -1.34123157391463 0.845105903180425
CN06-214 34 112 57 2007-06-14 Female 2007 A PW 2006 FALSE CN06-053 CN06-042 0 0.0980612692902293 0.197873386022266 CN06-214 1 0 0 2 2 2007-01-01 164 20 2 0 1.14942528735632 0.844444444444445 0.98230317030223 -0.765674346748644 1.69491525423729 -1.77379066801336 -1.3274097685312 0.852351717801637
CN06-214 37 110 58 2007-06-15 Female 2007 A PW 2006 FALSE CN06-053 CN06-042 0 0.345556204170495 0.197873386022266 CN06-214 1 0 0 2 2 2007-01-01 165 21 2 0 1.14942528735632 0.844444444444445 0.98230317030223 -0.765674346748644 1.69491525423729 -1.74460603327753 -1.31995326825856 0.846685573546379
CN06-214 41 112 58 2007-06-15 Female 2007 A PW 2006 FALSE CN06-053 CN06-042 0 0.26305789254374 -0.550681190630199 CN06-214 1 0 0 2 2 2007-01-01 165 21 2 0 1.14942528735632 0.844444444444445 -1.38084837320901 1.32116301958908 1.69491525423729 -1.74460603327753 -1.31995326825856 0.846375914338766
CN06-215 24 NA 44 2006-09-29 Male 2006 J PW 2006 FALSE CN06-050 CN06-037 0 1.17053932043805 0.946427962674732 CN06-215 0 1 0 0 5 2006-01-01 271 127 2 3.60606060606061 1.4954954954955 2.58720930232558 0.95276377600834 -0.765674346748644 0 1.34896524872142 1.53315834825861 2.60508106322347
CN06-215 NA NA NA 2006-10-03 Male 2006 J SR 2006 FALSE CN06-050 CN06-037 0 1.08804100881129 0.696909770457243 CN06-215 0 1 0 0 5 2006-01-01 275 131 2 3.60606060606061 1.4954954954955 2.58720930232558 -1.67624231614792 2.01677547503498 0 1.46570378766478 1.72084391609681 2.59441149834665
CN06-215 52 124 57 2007-06-15 Male 2007 A PW 2006 FALSE CN06-050 CN06-037 0 1.50053256694507 0.197873386022266 CN06-215 1 0 0 5 5 2007-01-01 165 21 5 0 3.69047619047619 2.58720930232558 0.539212255893872 -0.0700618913027372 4.47115384615385 -1.74460603327753 -1.31995326825856 2.59239126142307
CN06-215 48 121 58 2007-07-13 Male 2007 A PW 2006 FALSE CN06-050 CN06-037 0 1.50053256694507 -0.800199382847688 CN06-215 1 0 0 5 5 2007-01-01 193 49 5 0 3.69047619047619 2.58720930232558 -1.67624231614792 -0.417868119025691 4.47115384615385 -0.927436260674031 -0.963496182054221 2.5975526859567
CN06-215 46 122 57 2007-07-26 Male 2007 A PW 2006 FALSE CN06-050 CN06-037 0 1.50053256694507 0.197873386022266 CN06-215 1 0 0 5 5 2007-01-01 206 62 5 0 3.69047619047619 2.58720930232558 0.539212255893872 -0.0700618913027372 4.47115384615385 -0.548036009108122 -0.701063745629293 2.5939586481145
CN06-215 43 120 58 2007-09-09 Male 2007 A PW 2006 FALSE CN06-050 CN06-037 0 1.33553594369156 -0.0516448061952222 CN06-215 1 0 0 5 5 2007-01-01 251 107 5 0 3.69047619047619 2.58720930232558 -0.790060487331203 0.62555056414317 4.47115384615385 0.765272554004638 0.682026122015597 2.59969981345364
CN06-215 43 122 55 2007-10-03 Male 2007 A JR 2006 FALSE CN06-050 CN06-037 0 1.17053932043805 -0.550681190630199 CN06-215 1 0 0 5 5 2007-01-01 275 131 5 0 3.69047619047619 2.58720930232558 -1.08545443027011 0.277744336420216 4.47115384615385 1.46570378766478 1.72084391609681 2.60390009731587
